recipe_name,weight,energy_gm,protein_gm,fat_gm,carbs_gm,total_dietary_fibre_gm,sugar_gm,sodium_mg,trans_fat_gm,total_saturated_fat_gm,cholesterol_mg,added_sugar_gm,clusterID,energy_gm_tag,protein_gm_tag,fat_gm_tag,carbs_gm_tag,total_dietary_fibre_gm_tag,sugar_gm_tag,sodium_mg_tag,trans_fat_gm_tag,total_saturated_fat_gm_tag,cholesterol_mg_tag,added_sugar_gm_tag
greek salad,100,240.51608810000002,4.238292915,23.10168014,5.5550705339999995,1.9842922809999999,2.283800919,591.7281661000001,0.0,5.863502297999999,21.39800285,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"malabar style kozhipiddi,kozhi pidi,rice dumplings in chicken stew",100,274.8491062,9.756766562000001,11.43914301,32.73436909,2.9759200839999997,0.279968454,540.2728707,0.104100946,0.9951303890000001,29.37697161,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"andhra chicken pulao,chicken pulao",100,265.27618160000003,10.28545876,8.244091752000001,36.01963392,0.805560704,0.06825764599999999,210.79935130000004,0.036700649,0.701720575,28.151065799999998,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
paneer tikki,100,259.712766,9.448829787000001,18.20297872,15.75797872,0.584042553,2.353404255,646.0957447000001,0.18723404300000002,2.4344574469999998,11.91489362,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"ilish macher korma,bengali ilish korma,hilsa korma,hilsa in rich gravy",100,254.975631,14.78833768,17.41209748,10.66901654,0.535509138,1.962663185,709.1897302,0.010443864,1.127375979,1.479547433,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
paneer fritters,100,260.4996592,9.692379005,13.58282209,30.20321745,1.64601227,1.764826176,565.4543286,0.14396728,1.08302863,6.952965235,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
tendli cashewnut sabzi,100,247.5229682,5.216961131000001,21.70459364,10.04303887,1.9491166080000002,1.60565371,571.1413428,0.149257951,2.042756184,2.1201413430000002,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"aloo cheese croquettes,aloo cheese cutlets,potato cheese croquettes",100,245.15207369999996,4.378709677,13.57105991,24.67004608,1.147465438,1.513640553,465.1797235,0.162211982,2.88124424,6.456221198,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
dal amritsari,100,242.1830986,7.146232394,14.64128521,20.52044014,4.128521127,0.33309859199999997,359.8573944,0.13003521099999998,7.531036972000001,24.29577465,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
andhra chicken pickle,100,254.8409091,15.44590909,20.33090909,3.031818182,1.581818182,0.917727273,192.4393939,0.26666666699999997,1.964939394,61.36363636,0.0,22,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"achari prawn masala,prawns in pickle masala",100,95.31487889,2.422260669,5.472318339,12.65801615,5.998846597000001,1.3816608999999997,840.071511,0.279861592,5.285121107,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
turkish cabbage salad,100,111.0638298,0.8063829790000001,8.725106383,8.446808511,2.395744681,4.141276596,883.4042552999999,0.0,1.255319149,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
tomato coconut chutney,100,110.51927859999998,2.825,4.698631841,15.59017413,3.642288557,6.493656716,251.21455219999999,0.091865672,1.4277363180000002,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"simple potato sabzi,potato song",100,108.9561753,1.282868526,3.6396015939999997,17.85657371,1.80876494,2.071713147,315.6812749,0.0010039839999999999,2.957091633,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
chicken wings with bhuna masala,100,103.16334659999998,1.1107968129999999,7.624003984,8.205219124,1.773306773,0.991533865,967.876494,0.367828685,5.670643426,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
smoked tomato soup,100,93.9378882,3.804720497,3.319254658,12.76795031,2.163975155,3.06931677,244.62111800000002,0.471652174,10.6093913,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
baked mushroom,100,77.18607222,2.4655637440000002,5.224723655,6.407951363,2.7683124539999997,2.11311717,1793.0733239999997,0.0,0.713896463,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"lamb curry,mutton curry,goat curry",100,60.2568306,1.089344262,2.921584699,7.772131148,1.8251366119999999,1.006010929,645.9644808999999,0.307431694,5.960218579,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
paneer salad,100,73.17585302,8.325826772000001,0.42393700799999995,8.716045494,0.631671041,7.395275591,548.2362205000001,0.29896063,7.042692913,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
zucchini tomato mozzerella caprese,100,73.3963964,1.232454955,4.733153153,5.723783784,1.539752252,1.431306306,413.3085586,0.10689189199999999,3.576671171,0.003378378,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
pineapple tomato capsicum sabzi,100,78.40136054,0.9828571429999999,4.601088435,9.195102041,1.983673469,6.0044897960000005,527.6666667,0.241605442,4.483414966000001,0.0029387759999999997,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
corn tomato n spinach soup,100,111.34210530000001,3.376447368,4.207631579,17.06197368,2.280263158,3.804473684,524.0736842,0.12489473699999999,3.001881579,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
cucumber tomatoes peanuts in sweet sour sauce,100,52.36553945,1.298486312,1.306924316,8.213059581,2.254589372,5.558776167,117.19162639999999,0.152850242,3.590537842,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"bendekay pulusu,bendakaya pulusu,okra in tamarind gravy",100,111.81868130000001,1.3878754580000001,8.407912088,8.867985348,2.261538462,2.500769231,717.5750916000001,0.231978022,2.349677656,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
egg white omelette,100,206.10857430000002,6.933444952,18.72029427,3.12,0.740740741,0.536073059,99.52714358,0.31062404899999996,2.732911213,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
spicy onion chutney,100,160.3092784,1.4059793809999999,12.77896907,10.69175258,3.13814433,0.222371134,891.1030927999999,0.003463918,10.27861856,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"bengali style okra,bengali okra,bengali bhindi",100,160.1456311,3.712038835,12.64815534,9.782135922,4.413592233,2.292621359,759.5436892999999,0.136699029,0.642932039,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"bombay curry soup with spinach,bombay style spinach curry,maharashtrian
 style paalak soup,maharashtrian paalak curry",100,157.7334802,9.098105727,3.735462555,22.48334802,4.336784141,1.29185022,8.09030837,0.371762115,7.210046256,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
coriander chutney,100,154.9597156,3.298530806,8.139099526,17.97033175,2.7502369669999998,3.430805687,954.2606635,0.001990521,5.875052133,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
ridge gourd chutney,100,152.0,3.6650602410000004,10.66884682,10.83056799,4.223752151,1.842340792,357.52151460000005,0.001445783,4.264709122,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
egg keema,100,150.55952380000002,5.644285714,12.30238095,4.62452381,1.092857143,0.438333333,462.83333330000005,0.23871428600000003,2.8725476189999997,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
til lonkar tarkari,100,148.0696332,3.8271603260000004,10.95025136,10.86450068,3.209816576,3.90498981,289.6949728,0.20080163,3.424537364,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
papaya cabbage bean sprouts salad,100,51.26970954,2.356049793,1.7739419090000001,6.969294606,2.375435685,3.0127136930000002,107.2109544,0.126034855,3.0617095439999997,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"turiya patra,gujarati style turai",100,145.739726,0.9383561640000001,13.42465753,5.580547945,3.134246575,1.3671232880000002,533.169863,0.144657534,0.380547945,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"kashmiri style rista,mutton kofta curry,kashmirri mutton kofta",100,145.36664530000002,6.658227632000001,10.75357677,5.888550075,1.294213111,0.425154815,633.3431561000001,0.21409353,2.579789024,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"palak egg curry,spinach egg curry,palak anda curry,keerai muttai poriyal",100,139.6851238,4.904756315,10.05779536,7.963113039,3.869711661,0.790507783,505.8064557,0.154784384,3.0414814999999997,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"onion and tomato utthapam,utthapam",100,139.22111950000001,1.28339477,11.00170762,9.215831233,1.006427221,0.449590947,257.2094098,0.294478261,2.8245217389999997,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
masala omelette,100,118.9158111,6.461163587000001,8.658617385,4.120793977,1.0770705,0.630691307,136.1190965,0.17812457199999998,3.050644764,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"saoji egg curry,maharastrian egg curry",100,117.56444440000001,4.7159111110000005,9.115288889,4.3839999999999995,1.041777778,1.028266667,692.1955556,0.30005333300000003,5.81792,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
cucumber tomato salad,100,49.62446657,1.061052632,3.2290753910000003,5.039573257,2.27140825,1.453698435,575.8193457,0.270042674,6.509152205,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
pineapple rasam,100,172.36353799999998,6.55610495,6.645388153,22.63871247,3.335461185,4.780362456000001,1056.8363539999998,0.235488234,3.171181499,0.00389505,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"imam bayildi,stuffed eggplant",100,33.77814133,1.2908740920000001,0.237934815,7.110607232,3.204874007,1.6315599369999998,276.7823482,0.199657502,4.500211108,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"suran chips,elephant foot chips,yam chips",100,287.92,0.961333333,24.08586667,17.88533333,2.824,0.2016,522.8533333,0.4224,1.1144,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
fresh orange juice with sugar,100,279.33930449999997,0.0,0.0,4.108767123,0.0,4.101369863,1.1369863009999999,0.0,0.0,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"drumsticks curry,drumstick masala,drumstick gravy,murungaikkai masala,thakkali murungaikkai curry",100,271.4266667,2.729333333,19.1128,22.22933333,4.845333333,1.04,526.9813333000001,0.00224,6.5976,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
thai rolls,100,249.64406780000004,1.646101695,18.74169492,18.02644068,1.962711864,1.156440678,761.3559322000001,0.298305085,1.535220339,0.003389831,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
madras onion stew,100,248.1675978,2.611173184,20.44925512,14.07607076,2.225139665,2.613221601,727.1918062999999,0.049162011,0.137020484,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
cream of onion soup,100,243.2740385,2.396105769,20.33298077,12.82668269,1.5639423080000001,2.426153846,188.7403846,0.0,3.199,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"turkish salad,shepherd’s salad",100,42.20349968,1.014906027,2.589345431,4.446973428,2.057809462,1.134361633,82.72326636,0.22145949399999998,5.331997408,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"bhindi mappas,vendakka mappa,bhindi in coconut gravy,kerala vendakka fry",100,220.6938202,2.358258427,19.63852996,9.412425094,1.7667602999999998,0.715636704,185.3558052,0.001179775,3.4894925089999997,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"mirchi ka salan,mirchi salan,hyderabadi mirchi ka salan",100,220.0582845,3.874736368,19.46597566,10.98595764,4.841700466,2.33768965,151.4426919,0.340874268,4.378787442,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"kerela parippu,nadan parippu curry,kerala parippu curry,kerala moong dal curry",100,213.32773109999997,6.592436975,11.00983193,22.92016807,5.668907562999999,4.761680672,500.6067227,0.0010588239999999999,3.12889916,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"indo-chinese ginger fish,ginger fish",100,207.8725212,2.288243626,12.17053824,20.33668555,2.327478754,4.947875354,1391.2691220000002,0.199433428,0.604121813,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
andhra chicken curry,100,200.9115044,3.448162415,15.98638209,12.92181156,4.548256117,4.753878188,815.6189485,0.26373763699999997,3.092608017,0.084331078,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
potato khichdi,100,198.95,3.86,11.004000000000001,22.6924,2.21,3.466,398.21,0.1056,0.9048,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"ash gourd thoran,bottle gourd thoran",100,225.6242424,2.063030303,20.58872727,8.063030303,5.551515152,0.0,0.96969697,0.0015272729999999998,4.4983636360000006,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"prawns sukka,dry prawns masala",100,190.8671329,6.885454545,15.23888112,7.314825175,1.240559441,0.541818182,290.8251748,0.37890909100000003,3.656545455,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"tamatar ka kut,hyderabadi tomato curry,tamatar ki curry",100,190.8981064,5.217258792,15.18277728,10.588944999999999,2.87276826,3.667718665,356.8872858,0.45969341700000005,10.51024436,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
fresh watermelon juice without sugar,100,21.42857143,0.435714286,0.107142857,5.392857143,0.28571428600000004,4.428571429,302.57142860000005,0.0,4.207142857,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
corn bell pepper salad,100,160.59854009999998,2.31459854,11.94452555,13.4540146,1.803649635,3.962043796,291.9562044,0.0,1.763941606,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"fish thoran,malabari fish",100,162.3934967,1.00897738,12.03991517,12.65735156,1.70070688,0.168586239,913.8402451,0.001979265,5.839681432999999,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"pak choy noodles salad,noodle salad",100,170.96750459999998,4.118602085,8.772875536,18.78862048,2.122869405,2.475536481,323.44206010000005,0.060429185,0.8917939909999999,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"aloo phoolkopir dalna,bengali potato and cauliflower curry",100,170.2534562,1.500184332,12.70599078,13.95632873,2.061443932,1.666129032,309.5130568,0.10935483900000001,3.837301075,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
coriander onion chutney,100,182.0597015,4.511641791000001,10.76298507,17.32865672,3.4895522389999996,1.242089552,590.9253731000001,0.18388059699999998,0.484985075,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
thai veg salad with peanut dressing,100,182.78016090000003,5.915898123,14.11380697,10.73922252,2.9042895439999996,5.849329759,528.3592493,0.198016086,4.345018767,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
"vendakkai poriyal,bhindi bhaji",100,184.9533528,1.868338192,17.67889213,6.491428571,2.649854227,1.124373178,1138.067055,0.0,2.503650146,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
mangalorean tendli and channa masala,100,186.87045669999998,4.746486486,11.58527493,16.50520037,5.636346692,2.8965517239999996,12.40074557,0.146132339,0.13094315,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
misal pav,100,187.61290319999998,4.285745008,14.23557604,11.81834101,1.330568356,1.886113671,304.0184332,0.308018433,3.723493088,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
schezwan cheese dosa,100,177.6060999,7.34367294,12.12399091,9.303698897,0.233614536,1.221479559,456.14536019999997,0.029850746,4.71641791,0.0,0.0,5,,LOW,,LOW,LOW,,,HIGH,,HIGH,HIGH
cabbage kootu,100,203.2297794,6.423658088,10.83838235,20.66439338,5.594117647000001,1.697849265,727.9301471,0.048529412,0.176113971,0.386029412,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
vegetable singapore rice noodles,100,191.5285044,5.590128137000001,2.886298493,36.3378372,4.8207455260000005,1.192858908,199.6397331,0.008766988,0.272553249,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
brinjal dal,100,198.32669319999997,11.38007968,2.694820717,32.18326693,6.678884462,0.621513944,169.66533859999998,0.014023903999999998,0.03689243,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"konkani prawn curry,sungta ambat,ambot tik",100,195.1923077,11.38012821,9.038076923,17.11602564,2.617307692,0.079615385,159.2948718,0.050769231,0.187371795,0.673076923,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"stuffed bhavnagri chillies,moong dal stuffed mirchi,bharela moong 
dal marcha",100,191.5614618,9.441860465,5.472425249,27.38259136,4.053156146,3.718272425,1302.099668,0.087707641,0.241946844,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
moong dal & spinach idli,100,187.6646707,12.88622754,1.5473053890000001,30.23233533,5.005988024,0.28742515,506.8023952,0.010538922,0.027724551,0.9341317370000001,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
rajma cucumber carrot salad,100,138.03872969999998,7.706661502999999,0.5397366379999999,26.04941905,2.0927962819999997,4.071572424,173.7691712,0.0,0.012393493,0.216886135,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
topsher cutlet,100,183.7403846,13.29836538,5.565625,20.31921875,2.765985577,1.8300480769999998,333.8161058,0.099855769,0.509268029,0.757211538,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
broccolli bean sprouts salad,100,181.1410256,8.362820512999999,7.5938461539999995,19.54987179,1.128205128,2.3288461540000003,394.5769231,0.033846153999999996,0.11498717900000001,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"palak channa dal,spinach and gram dal,spinach dal,palak dal",100,166.8133803,8.697183099,2.2264084509999997,28.51352113,7.102112676,2.288732394,731.5950703999999,0.0,0.005084507,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"avial,kerala mixed vegetable curry with coconut and yogurt",100,164.8833333,7.5766666670000005,3.927166667,25.51833333,10.95833333,0.79,347.7366667,0.00023333299999999998,0.93375,0.5,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"som tam thai green pappaya salad,green papaya salad",100,158.617288,7.315394259,3.9808644010000003,24.53354009,7.81313098,2.937545365,290.8139228,0.0,0.477995381,0.023094688,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"dal vegetable idli,dal sabzi idli,mix vegetable idli",100,208.07291669999998,12.03927083,4.0675,31.53208333,8.847916667,1.625625,243.5125,0.009166667,0.047020833,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
moong dal and spinach idli,100,185.58579880000002,12.71242604,1.6710059169999998,29.98816568,4.946745562,0.0,960.4733728,0.010414201,0.169408284,0.426035503,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
mix veg in parantha,100,210.81150159999999,4.585814696,9.022364217,28.69980831,2.77571885,2.400511182,814.2939297,0.134952077,0.357022364,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"potato peas kurma,potato and peas curry,potato & peas curry",100,276.3396705,13.35612167,7.31495564,40.836451200000006,14.49835234,4.198529785,257.0570342,0.066920152,0.453019011,0.17743979699999998,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"south indian mixed vegetable khichdi,south indian vegetable brown rice khichdi",100,215.53260869999997,8.04673913,2.031521739,41.12608696,5.04673913,0.730434783,227.0108696,0.009891304,0.22190217399999998,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
pasta salad,100,212.9468085,8.029553191,4.664638298,38.53357447,5.705,3.7559574469999997,217.3765957,0.001808511,0.454029787,0.0012255319999999999,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
oats moong dal tikki,100,326.8383838,13.25454545,6.425252525,54.48989899,8.005050505,0.6,405.53535350000004,0.035555556,0.8874747470000001,0.363636364,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
methi makai dhebra,100,312.22689080000004,8.760756302999999,4.714313725,60.08467787,7.095238095,1.869187675,615.237535,0.029579832,0.325184874,0.201680672,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"dal dhokli,gujarati dal dhokli,rajashthani dal dhokli,varan phal,chakolya",100,298.5944272,11.99931889,8.803560372,43.59972136,5.677089783,2.230928793,561.6594427,0.16086687300000002,0.30286996899999996,0.27863777100000003,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
jowar and pear appam,100,297.56020939999996,8.002094241,3.8408376960000004,58.92670157,7.870157067999999,4.654031413999999,460.3089005,0.0,0.00460733,0.219895288,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
homemade multi grain bread,100,294.2720418,10.42917633,5.586792343,51.78938515,4.149013921,2.895278422,678.6281903,0.0,0.275890371,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
bread stick for soups,100,293.8230466,7.4369511,7.77190439,49.12372513,0.322976195,1.945041629,916.4106242,0.0,1.02148626,0.16417152,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
oatmeal with almond milk,100,291.6683609,9.845730623,7.293163914,47.17271919,7.192249047000001,2.265324015,40.24904701,0.002134689,0.728240152,0.106734435,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"channa dal and cabbage tikki,channa dal and cabbage cutlet,channa 
dal aur patta gobhi ki tikki",100,289.0859107,15.06556701,6.6707903779999995,42.40549828,10.37800687,2.107216495,591.4501717999999,0.13718213099999998,0.282865979,0.49484536100000004,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
mixed daal haandvo,100,278.6445313,8.519375,3.326796875,52.58382813,3.42578125,1.36359375,468.2992188,0.04125,0.347609375,0.46875,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
homemade whole wheat bread,100,274.38376380000005,7.852339483,3.652236162,53.05763838,0.36324723200000003,3.4167970480000003,265.8715867,0.0,0.43744797,0.206642066,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"mochar chop,banana flower croquette",100,270.41492039999997,7.597233864,11.575942999999999,33.90568315,2.4174350380000003,2.566219614,431.84828160000006,0.088516345,0.6628734279999999,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"sooji idli,rava idli",100,333.884131,9.548211587,5.309319899,62.36947103,0.217632242,0.17863979800000002,903.8921913999999,0.053198992,0.576715365,0.906801008,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"rice and moong dal idli,chawal aur moong dal idli",100,260.6052061,8.013449024,0.590043384,54.56995662,3.310629067,0.822559653,353.92234269999994,0.0,0.09184381800000001,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"calcutta biryani,kolkata style mutton biryani,calcutta style mutton biryani",100,265.2142105,7.2693,6.704407895,42.76576053,1.1272631579999999,0.332973684,342.3365789,0.019157895,0.173139737,0.31578947399999996,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
"char dal ka dalcha,hyderabadi veg dalcha",100,240.4766966,8.523826656,10.69991823,27.81458708,4.52060507,2.1563368769999998,331.2780049,0.086345053,0.23010711399999997,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
sweet potato n sesame croquettes,100,240.9661267,5.247555228,10.32349043,31.62266568,2.577172312,2.514727541,381.3446244,0.038880707,0.5869160529999999,0.0,0.0,30,,LOW,LOW,,LOW,,,HIGH,,HIGH,HIGH
